CastaliaResults -i saida.txt -s Packets loss rate -n --all -o2                                                               

Application:Packets loss rate - total
 | index=1 | index=2 | index=3 | index=4 | index=5
InterfModel=2 37 | 0.0633544 | 0.0163388 | 0.0911314 | 0.294306 | 0.371832 
InterfModel=2 38 | 0.0523508 | 0.0153334 | 0.0809069 | 0.305907 | 0.394053 
InterfModel=2 39 | 0.0683561 | 0.012004 | 0.0795556 | 0.304974 | 0.405067 
InterfModel=2 40 | 0.0666889 | 0.0153384 | 0.0751278 | 0.310308 | 0.37805 
InterfModel=2 41 | 0.0530177 | 0.0140046 | 0.0906868 | 0.303414 | 0.384718 
InterfModel=2 42 | 0.0526842 | 0.017 | 0.0717937 | 0.312442 | 0.381784 
InterfModel=2 43 | 0.0536845 | 0.0116705 | 0.0737942 | 0.312708 | 0.379384 
InterfModel=2 44 | 0.0596865 | 0.0123374 | 0.0702378 | 0.300973 | 0.404187 
InterfModel=2 45 | 0.0626876 | 0.0133378 | 0.0757946 | 0.305148 | 0.365698 
InterfModel=2 46 | 0.0640213 | 0.0160053 | 0.0795732 | 0.293372 | 0.380902 
InterfModel=2 47 | 0.0586863 | 0.0173391 | 0.0655701 | 0.315509 | 0.382533 
InterfModel=2 48 | 0.054018 | 0.0163388 | 0.0597911 | 0.298973 | 0.396906 
InterfModel=2 49 | 0.0736667 | 0.0146716 | 0.0693488 | 0.311242 | 0.372183 
InterfModel=2 50 | 0.0703568 | 0.0153334 | 0.0775728 | 0.309108 | 0.397706 
InterfModel=2 51 | 0.0576859 | 0.0173391 | 0.0826851 | 0.293773 | 0.409388 
InterfModel=2 52 | 0.0573334 | 0.0133378 | 0.0817959 | 0.325243 | 0.373516 
InterfModel=2 53 | 0.0616872 | 0.0173391 | 0.0937986 | 0.304307 | 0.403387 
InterfModel=2 54 | 0.0590197 | 0.012004 | 0.0822405 | 0.307108 | 0.396186 
InterfModel=2 55 | 0.0700234 | 0.0176725 | 0.0724605 | 0.304974 | 0.388185 
InterfModel=2 56 | 0.0560187 | 0.0133378 | 0.0946877 | 0.325687 | 0.378851 
InterfModel=2 57 | 0.0553518 | 0.013 | 0.0811111 | 0.303907 | 0.397306 
InterfModel=2 58 | 0.0556852 | 0.0186729 | 0.0713492 | 0.294039 | 0.392905 
InterfModel=2 59 | 0.0730243 | 0.016 | 0.0824628 | 0.309241 | 0.374233 
InterfModel=2 60 | 0.0513505 | 0.0133378 | 0.0795732 | 0.322 | 0.383785 
InterfModel=2 61 | 0.0546849 | 0.0136712 | 0.076 | 0.305374 | 0.392852 
InterfModel=2 62 | 0.0653551 | 0.0176725 | 0.0677928 | 0.302974 | 0.401867 
InterfModel=2 63 | 0.055 | 0.0183333 | 0.0693488 | 0.313642 | 0.388452 
InterfModel=2 64 | 0.0713571 | 0.0170057 | 0.0657924 | 0.32431 | 0.389971 
InterfModel=2 65 | 0.0576667 | 0.0133378 | 0.0713492 | 0.308441 | 0.383169 
InterfModel=2 66 | 0.0650217 | 0.0123374 | 0.0802401 | 0.317067 | 0.370766 
InterfModel=2 67 | 0.061 | 0.0133378 | 0.0682374 | 0.318843 | 0.392052 
InterfModel=2 68 | 0.0560187 | 0.0096699 | 0.0691265 | 0.321109 | 0.389385 
InterfModel=2 69 | 0.0636879 | 0.018006 | 0.0873528 | 0.32191 | 0.372183 
InterfModel=2 70 | 0.0713571 | 0.0140046 | 0.0711269 | 0.311908 | 0.373917 
InterfModel=2 71 | 0.0556852 | 0.0140046 | 0.0706823 | 0.308133 | 0.399653 
InterfModel=2 72 | 0.0606869 | 0.0146667 | 0.0775555 | 0.309508 | 0.403654 
InterfModel=2 73 | 0.0616872 | 0.0183395 | 0.0753501 | 0.296173 | 0.37845 
InterfModel=2 74 | 0.0640213 | 0.0153384 | 0.0782396 | 0.314217 | 0.392319 
InterfModel=2 75 | 0.0633544 | 0.0143381 | 0.0775728 | 0.304441 | 0.380451 
InterfModel=2 76 | 0.0623541 | 0.012004 | 0.0653479 | 0.32502 | 0.390452 
InterfModel=2 77 | 0.0683561 | 0.0140046 | 0.0731274 | 0.309775 | 0.37725 
InterfModel=2 78 | 0.0626876 | 0.0126709 | 0.0817959 | 0.308174 | 0.39632 
