CastaliaResults -i saida.txt -s Packets reception rate -n --all -o2                                                                    

Application:Packets reception rate - total
 | index=1 | index=2 | index=3 | index=4 | index=5
InterfModel=2 67 | 0.916333 | 0.961987 | 0.925984 | 0.77797 | 0.757034 
InterfModel=2 68 | 0.919306 | 0.957653 | 0.923539 | 0.789972 | 0.7477 
InterfModel=2 69 | 0.927309 | 0.956319 | 0.92465 | 0.782771 | 0.7509 
InterfModel=2 70 | 0.916639 | 0.966989 | 0.919093 | 0.795706 | 0.738498 
InterfModel=2 71 | 0.917306 | 0.953651 | 0.927984 | 0.806133 | 0.728764 
InterfModel=2 72 | 0.922641 | 0.954667 | 0.919556 | 0.779704 | 0.753034 
InterfModel=2 73 | 0.913971 | 0.953985 | 0.928651 | 0.787572 | 0.739965 
InterfModel=2 74 | 0.924642 | 0.954985 | 0.927095 | 0.793839 | 0.741832 
InterfModel=2 75 | 0.92064 | 0.959653 | 0.920204 | 0.791706 | 0.738098 
InterfModel=2 76 | 0.927643 | 0.959987 | 0.92176 | 0.770739 | 0.763969 
InterfModel=2 77 | 0.915305 | 0.956986 | 0.928873 | 0.785838 | 0.7505 
InterfModel=2 78 | 0.91964 | 0.956319 | 0.924872 | 0.788238 | 0.743166 
InterfModel=2 79 | 0.918306 | 0.957653 | 0.91976 | 0.797173 | 0.738267 
InterfModel=2 80 | 0.920307 | 0.958653 | 0.925317 | 0.791067 | 0.747399 
InterfModel=2 81 | 0.916972 | 0.956986 | 0.92665 | 0.796879 | 0.737965 
InterfModel=2 82 | 0.911304 | 0.958319 | 0.930651 | 0.791439 | 0.731831 
InterfModel=2 83 | 0.931644 | 0.958319 | 0.923094 | 0.787705 | 0.744366 
InterfModel=2 84 | 0.914638 | 0.959653 | 0.922444 | 0.802081 | 0.736632 
InterfModel=2 85 | 0.918306 | 0.961654 | 0.917759 | 0.77634 | 0.750367 
InterfModel=2 86 | 0.919306 | 0.956986 | 0.928651 | 0.787943 | 0.7501 
InterfModel=2 87 | 0.922307 | 0.954318 | 0.923983 | 0.792506 | 0.758602 
InterfModel=2 88 | 0.926309 | 0.965989 | 0.930651 | 0.791305 | 0.732862 
